time,swell_height,swell_period,swell_dir,sea_height,sea_period,sea_dir
2023-12-21 02:00,0.301,8.274,103.245,0.227,6.622,121.743
2023-12-21 03:00,0.311,8.309,94.514,0.22,6.465,121.367
2023-12-21 04:00,0.318,8.351,87.286,0.214,6.359,121.153
2023-12-21 05:00,0.322,8.378,85.179,0.207,6.287,121.029
2023-12-21 06:00,0.327,8.387,84.967,0.202,6.238,120.875
2023-12-21 07:00,0.334,8.388,84.838,0.2,6.229,120.766
2023-12-21 08:00,0.338,8.385,84.776,0.197,6.259,120.674
2023-12-21 09:00,0.332,8.358,84.931,0.187,6.354,120.474
2023-12-21 10:00,0.326,8.287,86.107,0.183,6.464,121.412
2023-12-21 11:00,0.309,8.242,104.877,0.187,6.632,122.466
2023-12-21 12:00,0.27,8.498,115.792,0.193,6.91,124.078
2023-12-21 13:00,0.238,8.538,124.233,0.232,7.199,124.785
2023-12-21 14:00,0.231,8.621,124.693,0.258,7.319,124.831
2023-12-21 15:00,0.244,8.664,124.855,0.261,7.322,124.849
2023-12-21 16:00,0.265,8.669,124.808,0.264,7.346,124.841
2023-12-21 17:00,0.29,8.677,124.713,0.269,7.36,124.818
2023-12-21 18:00,0.313,8.695,124.616,0.27,7.362,124.808
2023-12-21 19:00,0.333,8.711,124.502,0.266,7.365,124.802
2023-12-21 20:00,0.352,8.724,124.381,0.267,7.368,124.775
2023-12-21 21:00,0.373,8.74,124.265,0.275,7.386,124.712
2023-12-21 22:00,0.392,8.743,124.176,0.284,7.391,124.649
2023-12-21 23:00,0.406,8.732,124.112,0.288,7.38,124.609
2023-12-22 00:00,0.423,8.727,124.059,0.289,7.38,124.575
2023-12-22 01:00,0.442,8.74,123.542,0.29,7.383,124.539
2023-12-22 02:00,0.457,8.771,123.103,0.292,7.377,124.423
2023-12-22 03:00,0.47,8.833,122.915,0.295,7.375,124.252
2023-12-22 04:00,0.481,8.928,122.967,0.297,7.366,124.13
2023-12-22 05:00,0.487,9.034,123.138,0.3,7.354,124.016
2023-12-22 06:00,0.49,9.115,123.276,0.304,7.353,123.885
2023-12-22 07:00,0.49,9.146,123.28,0.308,7.369,123.744
2023-12-22 08:00,0.487,9.132,123.146,0.311,7.39,123.661
2023-12-22 09:00,0.485,9.097,122.916,0.32,7.415,123.448
2023-12-22 10:00,0.485,9.063,122.645,0.325,7.434,123.34
2023-12-22 11:00,0.484,9.041,122.366,0.324,7.441,123.313
2023-12-22 12:00,0.483,9.026,122.106,0.327,7.443,123.232
2023-12-22 13:00,0.478,9.011,121.895,0.328,7.442,123.189
2023-12-22 14:00,0.471,8.988,121.747,0.329,7.438,123.139
2023-12-22 15:00,0.464,8.953,121.626,0.333,7.431,123.057
2023-12-22 16:00,0.456,8.911,121.468,0.335,7.414,122.98
2023-12-22 17:00,0.451,8.861,121.262,0.334,7.393,122.941
2023-12-22 18:00,0.446,8.808,121.049,0.331,7.366,122.937
2023-12-22 19:00,0.442,8.76,120.884,0.331,7.323,122.911
2023-12-22 20:00,0.441,8.721,120.78,0.334,7.297,122.876
2023-12-22 21:00,0.44,8.696,120.733,0.334,7.329,122.925
2023-12-22 22:00,0.438,8.69,120.69,0.328,7.366,123.028
2023-12-22 23:00,0.435,8.695,120.573,0.319,7.383,123.127
2023-12-23 00:00,0.434,8.702,120.289,0.312,7.389,123.163
2023-12-23 01:00,0.438,8.707,119.861,0.306,7.392,123.144
2023-12-23 02:00,0.446,8.713,119.285,0.303,7.395,123.102
2023-12-23 03:00,0.459,8.726,118.624,0.302,7.4,123.054
2023-12-23 04:00,0.477,8.748,117.891,0.301,7.409,123.017
2023-12-23 05:00,0.497,8.773,117.135,0.303,7.419,122.904
2023-12-23 06:00,0.518,8.799,116.429,0.307,7.43,122.672
2023-12-23 07:00,0.538,8.828,115.821,0.312,7.441,122.412
2023-12-23 08:00,0.558,8.858,115.246,0.318,7.45,122.149
2023-12-23 09:00,0.579,8.882,114.575,0.323,7.457,121.899
2023-12-23 10:00,0.601,8.893,113.718,0.327,7.463,121.679
2023-12-23 11:00,0.621,8.897,112.699,0.327,7.467,121.494
2023-12-23 12:00,0.642,8.901,111.53,0.326,7.468,121.341
2023-12-23 13:00,0.66,8.91,110.252,0.323,7.467,121.212
2023-12-23 14:00,0.677,8.884,108.61,0.319,7.463,121.091
2023-12-23 15:00,0.693,8.85,106.957,0.316,7.457,120.966
2023-12-23 16:00,0.709,8.829,105.526,0.313,7.451,120.827
2023-12-23 17:00,0.722,8.823,104.391,0.311,7.444,120.685
2023-12-23 18:00,0.736,8.836,103.562,0.309,7.437,120.545
2023-12-23 19:00,0.748,8.882,103.057,0.309,7.431,120.393
2023-12-23 20:00,0.759,8.943,102.674,0.309,7.426,120.229
2023-12-23 21:00,0.769,8.997,102.432,0.31,7.423,120.055
2023-12-23 22:00,0.777,9.049,102.322,0.31,7.42,119.861
2023-12-23 23:00,0.782,9.096,102.302,0.311,7.419,119.65
2023-12-24 00:00,0.785,9.137,102.333,0.311,7.418,119.456
2023-12-24 01:00,0.785,9.171,102.442,0.311,7.418,119.289
2023-12-24 02:00,0.782,9.204,102.639,0.309,7.419,119.169
2023-12-24 03:00,0.777,9.231,102.8,0.306,7.42,119.102
2023-12-24 04:00,0.771,9.248,102.97,0.302,7.422,119.08
2023-12-24 05:00,0.765,9.251,103.004,0.298,7.425,119.089
2023-12-24 06:00,0.758,9.242,102.921,0.293,7.428,119.12
2023-12-24 07:00,0.752,9.224,102.648,0.289,7.43,119.161
2023-12-24 08:00,0.746,9.201,102.271,0.284,7.43,119.183
2023-12-24 09:00,0.743,9.177,101.675,0.281,7.428,119.156
2023-12-24 10:00,0.741,9.16,100.944,0.279,7.426,119.065
2023-12-24 11:00,0.742,9.156,100.004,0.28,7.424,118.883
2023-12-24 12:00,0.745,9.163,98.926,0.286,7.422,118.481
2023-12-24 13:00,0.75,9.179,97.75,0.31,7.417,117.498
2023-12-24 14:00,0.756,9.204,96.497,0.345,7.408,116.287
2023-12-24 15:00,0.76,9.234,95.267,0.367,7.394,115.588
2023-12-24 16:00,0.766,9.269,94.117,0.388,7.38,114.793
2023-12-24 17:00,0.775,9.307,93.025,0.423,7.361,113.514
2023-12-24 18:00,0.784,9.342,91.946,0.454,7.337,112.347
2023-12-24 19:00,0.791,9.366,90.961,0.475,7.315,111.462
2023-12-24 20:00,0.799,9.379,90.101,0.517,7.269,109.719
2023-12-24 21:00,0.804,9.382,89.332,0.546,7.229,108.487
2023-12-24 22:00,0.806,9.376,88.657,0.559,7.189,107.953
2023-12-24 23:00,0.805,9.364,88.036,0.553,7.134,108.147
2023-12-25 00:00,0.802,9.348,87.516,0.549,7.047,108.387
2023-12-25 01:00,0.798,9.327,87.306,0.552,6.911,108.131
2023-12-25 02:00,0.793,9.304,87.115,0.565,6.727,106.82
2023-12-25 03:00,0.787,9.282,86.929,0.582,6.584,105.389
2023-12-25 04:00,0.779,9.259,86.741,0.592,6.514,104.46
2023-12-25 05:00,0.769,9.232,86.552,0.594,6.501,104.08
2023-12-25 06:00,0.758,9.206,86.359,0.593,6.5,103.9
2023-12-25 07:00,0.748,9.18,86.169,0.59,6.502,103.791
2023-12-25 08:00,0.736,9.161,85.992,0.583,6.511,103.836
2023-12-25 09:00,0.726,9.151,85.819,0.574,6.524,104.043
2023-12-25 10:00,0.717,9.151,85.651,0.56,6.542,104.364
2023-12-25 11:00,0.71,9.158,85.481,0.546,6.562,104.792
2023-12-25 12:00,0.702,9.167,85.313,0.533,6.583,105.237
2023-12-25 13:00,0.697,9.169,85.131,0.533,6.617,105.298
2023-12-25 14:00,0.693,9.151,84.931,0.576,6.657,103.735
2023-12-25 15:00,0.687,9.12,84.541,0.656,6.674,97.05
2023-12-25 16:00,0.685,9.098,84.125,0.72,6.665,91.521
2023-12-25 17:00,0.681,9.091,83.783,0.743,6.634,88.872
2023-12-25 18:00,0.676,9.096,83.489,0.749,6.609,87.566
2023-12-25 19:00,0.673,9.104,83.262,0.768,6.597,86.253
2023-12-25 20:00,0.674,9.104,83.075,0.828,6.536,85.081
2023-12-25 21:00,0.672,9.102,82.902,0.946,6.268,84.854
2023-12-25 22:00,0.661,9.106,82.736,1.028,6.018,75.856
2023-12-25 23:00,0.665,9.109,82.58,1.1,6.178,73.067
2023-12-26 00:00,0.666,9.113,82.432,1.115,6.301,73.524
2023-12-26 01:00,0.664,9.144,82.316,1.1,6.336,73.562
2023-12-26 02:00,0.659,9.206,82.224,1.071,6.289,73.199
2023-12-26 03:00,0.652,9.271,82.128,1.022,6.202,74.52
2023-12-26 04:00,0.648,9.322,82.046,0.99,6.134,75.997
2023-12-26 05:00,0.645,9.357,81.98,0.98,6.077,77.629
2023-12-26 06:00,0.645,9.375,81.92,0.985,6.074,80.299
2023-12-26 07:00,0.646,9.378,81.892,0.995,6.12,82.536
2023-12-26 08:00,0.645,9.381,81.858,0.991,6.162,84.799
2023-12-26 09:00,0.644,9.393,81.815,0.97,6.176,84.869
2023-12-26 10:00,0.641,9.408,81.765,0.944,6.173,84.885
2023-12-26 11:00,0.635,9.418,81.717,0.911,6.161,84.904
2023-12-26 12:00,0.632,9.42,81.69,0.879,6.146,84.929
2023-12-26 13:00,0.628,9.413,81.644,0.848,6.124,84.957
2023-12-26 14:00,0.627,9.392,81.601,0.824,6.117,84.986
2023-12-26 15:00,0.629,9.35,81.578,0.819,6.16,85.014
2023-12-26 16:00,0.636,9.28,81.571,0.835,6.26,85.03
2023-12-26 17:00,0.645,9.181,81.533,0.87,6.378,85.024
2023-12-26 18:00,0.657,9.071,81.429,0.956,6.359,84.938
2023-12-26 19:00,0.664,8.949,81.236,1.064,6.108,84.248
2023-12-26 20:00,0.682,8.763,80.914,1.203,6.318,77.933
2023-12-26 21:00,0.709,8.573,80.139,1.291,6.536,73.11
2023-12-26 22:00,0.728,8.498,79.33,1.314,6.622,69.511
2023-12-26 23:00,0.735,8.463,79.018,1.33,6.667,65.599
2023-12-27 00:00,0.763,8.396,78.58,1.368,6.78,64.213
2023-12-27 01:00,0.8,8.352,78.45,1.381,6.878,64.844
2023-12-27 02:00,0.813,8.34,78.72,1.358,6.911,65.747
2023-12-27 03:00,0.792,8.342,79.187,1.306,6.903,66.538
2023-12-27 04:00,0.749,8.367,79.835,1.229,6.859,67.386
2023-12-27 05:00,0.704,8.414,80.487,1.144,6.791,68.536
2023-12-27 06:00,0.67,8.48,81.063,1.07,6.721,69.947
2023-12-27 07:00,0.644,8.558,81.546,1.006,6.645,71.531
2023-12-27 08:00,0.623,8.63,81.92,0.948,6.572,73.375
2023-12-27 09:00,0.611,8.723,82.032,0.898,6.518,76.521
2023-12-27 10:00,0.602,8.786,82.114,0.857,6.49,80.631
2023-12-27 11:00,0.599,8.809,82.153,0.825,6.489,84.769
2023-12-27 12:00,0.601,8.805,82.14,0.797,6.514,84.924
2023-12-27 13:00,0.601,8.784,82.059,0.773,6.554,85.096
2023-12-27 14:00,0.606,8.755,81.948,0.756,6.594,87.911
2023-12-27 15:00,0.609,8.722,81.783,0.749,6.631,89.54
2023-12-27 16:00,0.61,8.694,81.646,0.747,6.67,89.622
2023-12-27 17:00,0.61,8.677,81.53,0.746,6.704,89.159
2023-12-27 18:00,0.61,8.659,81.407,0.743,6.723,88.589
2023-12-27 19:00,0.612,8.632,81.233,0.739,6.733,88.053
2023-12-27 20:00,0.616,8.613,81.004,0.737,6.747,87.483
2023-12-27 21:00,0.618,8.604,80.934,0.736,6.774,86.78
2023-12-27 22:00,0.617,8.608,81.149,0.735,6.799,86.04
2023-12-27 23:00,0.614,8.619,81.465,0.732,6.812,85.429
2023-12-28 00:00,0.611,8.632,81.799,0.727,6.813,85.179
2023-12-28 01:00,0.61,8.635,82.01,0.721,6.802,85.168
2023-12-28 02:00,0.612,8.628,82.121,0.716,6.791,85.154
2023-12-28 03:00,0.613,8.619,82.19,0.712,6.79,85.133
2023-12-28 04:00,0.613,8.616,82.322,0.708,6.8,85.105
2023-12-28 05:00,0.612,8.623,82.425,0.703,6.818,85.076
2023-12-28 06:00,0.613,8.631,82.522,0.699,6.841,85.05
2023-12-28 07:00,0.616,8.632,82.362,0.697,6.868,85.024
2023-12-28 08:00,0.617,8.629,82.251,0.697,6.894,84.994
2023-12-28 09:00,0.614,8.626,82.381,0.697,6.904,84.965
2023-12-28 10:00,0.607,8.622,82.858,0.693,6.89,84.955
2023-12-28 11:00,0.597,8.613,83.504,0.685,6.865,84.969
2023-12-28 12:00,0.587,8.606,84.109,0.675,6.854,85.005
2023-12-28 13:00,0.579,8.608,84.604,0.667,6.862,85.053
2023-12-28 14:00,0.57,8.613,84.851,0.659,6.866,85.092
2023-12-28 15:00,0.562,8.605,84.915,0.652,6.848,85.119
2023-12-28 16:00,0.554,8.581,84.971,0.644,6.821,85.134
2023-12-28 17:00,0.548,8.552,85.028,0.636,6.803,85.14
2023-12-28 18:00,0.541,8.528,85.068,0.629,6.8,85.145
2023-12-28 19:00,0.534,8.512,85.09,0.621,6.803,85.154
2023-12-28 20:00,0.528,8.505,85.098,0.614,6.807,85.165
2023-12-28 21:00,0.524,8.5,85.089,0.606,6.809,85.175
2023-12-28 22:00,0.521,8.489,85.063,0.599,6.809,85.181
2023-12-28 23:00,0.519,8.469,85.03,0.593,6.811,85.182
2023-12-29 00:00,0.517,8.447,84.986,0.588,6.819,85.179
2023-12-29 01:00,0.513,8.435,84.949,0.584,6.836,85.175
2023-12-29 02:00,0.506,8.434,84.926,0.579,6.854,85.171
2023-12-29 03:00,0.497,8.44,84.915,0.574,6.862,85.172
2023-12-29 04:00,0.489,8.446,84.908,0.568,6.855,85.184
2023-12-29 05:00,0.48,8.453,84.9,0.561,6.83,85.676
2023-12-29 06:00,0.472,8.462,84.904,0.551,6.787,86.922
2023-12-29 07:00,0.465,8.471,84.923,0.537,6.735,89.319
2023-12-29 08:00,0.456,8.467,84.984,0.515,6.72,93.85
2023-12-29 09:00,0.447,8.439,85.131,0.48,6.757,101.335
2023-12-29 10:00,0.433,8.405,85.792,0.429,6.796,106.974
2023-12-29 11:00,0.406,8.386,94.219,0.366,6.818,111.379
2023-12-29 12:00,0.353,8.472,106.129,0.298,6.881,115.949
2023-12-29 13:00,0.292,8.733,112.826,0.241,7.008,120.318
2023-12-29 14:00,0.242,8.732,117.636,0.201,7.084,123.26
2023-12-29 15:00,0.207,8.729,120.608,0.177,7.113,124.13
2023-12-29 16:00,0.188,8.725,122.111,0.165,7.133,124.282
2023-12-29 17:00,0.175,8.733,123.02,0.158,7.142,124.389
2023-12-29 18:00,0.163,8.773,123.825,0.154,7.13,124.449
2023-12-29 19:00,0.153,8.85,124.284,0.15,7.105,124.49
2023-12-29 20:00,0.147,8.898,124.325,0.145,7.077,124.537
2023-12-29 21:00,0.145,8.869,124.303,0.138,7.057,124.591
2023-12-29 22:00,0.149,8.818,123.869,0.13,7.047,124.615
2023-12-29 23:00,0.156,8.792,122.509,0.119,7.038,124.626
2023-12-30 00:00,0.164,8.77,120.775,0.109,7.018,124.63
2023-12-30 01:00,0.171,8.724,118.466,0.1,6.99,124.625
2023-12-30 02:00,0.177,8.682,115.461,0.092,6.956,124.578
2023-12-30 03:00,0.185,8.685,111.804,0.085,6.916,124.51
2023-12-30 04:00,0.191,8.632,108.119,0.08,6.845,124.392
2023-12-30 05:00,0.198,8.578,105.745,0.079,6.734,124.209
2023-12-30 06:00,0.196,8.744,105.915,0.078,6.602,124.086
2023-12-30 07:00,0.18,9.105,109.319,0.078,6.427,124.102
2023-12-30 08:00,0.164,8.975,114.409,0.097,6.097,123.442
2023-12-30 09:00,0.155,8.846,118.371,0.124,5.941,122.145
2023-12-30 10:00,0.146,8.871,120.707,0.132,6.014,122.19
2023-12-30 11:00,0.142,8.951,122.09,0.128,6.4,123.334
2023-12-30 12:00,0.14,8.959,123.04,0.121,6.801,124.272
2023-12-30 13:00,0.137,8.862,123.694,0.118,7.017,124.612
2023-12-30 14:00,0.133,8.731,124.159,0.12,7.083,124.625
2023-12-30 15:00,0.13,8.637,124.27,0.125,7.102,124.626
2023-12-30 16:00,0.13,8.588,124.281,0.137,7.118,124.599
2023-12-30 17:00,0.131,8.569,124.299,0.173,7.134,124.316
2023-12-30 18:00,0.127,8.578,124.392,0.234,7.031,123.497
2023-12-30 19:00,0.111,8.629,124.571,0.28,6.765,121.435
2023-12-30 20:00,0.096,8.733,124.777,0.306,6.604,120.122
2023-12-30 21:00,0.091,8.842,124.96,0.323,6.593,119.55
2023-12-30 22:00,0.09,8.879,125.055,0.331,6.66,119.589
2023-12-30 23:00,0.087,8.886,125.11,0.335,6.689,119.509
2023-12-31 00:00,0.083,8.973,125.167,0.338,6.631,118.884
2023-12-31 01:00,0.083,9.259,125.227,0.336,6.562,118.314
2023-12-31 02:00,0.092,9.635,125.269,0.328,6.588,118.775
2023-12-31 03:00,0.107,9.919,125.313,0.308,6.729,120.152
2023-12-31 04:00,0.121,9.929,125.373,0.283,6.946,121.571
2023-12-31 05:00,0.123,9.797,125.434,0.261,7.129,122.656
2023-12-31 06:00,0.117,9.683,125.485,0.238,7.222,123.311
2023-12-31 07:00,0.107,9.584,125.521,0.218,7.274,123.707
2023-12-31 08:00,0.097,9.474,125.539,0.202,7.313,123.973
2023-12-31 09:00,0.09,9.346,125.543,0.187,7.341,124.185
2023-12-31 10:00,0.085,9.222,125.53,0.175,7.358,124.349
2023-12-31 11:00,0.084,9.128,125.496,0.166,7.366,124.465
2023-12-31 12:00,0.09,9.226,125.437,0.161,7.368,124.547
2023-12-31 13:00,0.105,9.734,125.389,0.157,7.357,124.603
2023-12-31 14:00,0.123,10.329,125.364,0.154,7.331,124.63
2023-12-31 15:00,0.134,10.48,125.328,0.15,7.296,124.636
2023-12-31 16:00,0.136,10.398,125.3,0.148,7.268,124.63
2023-12-31 17:00,0.135,10.268,125.283,0.146,7.26,124.621
2023-12-31 18:00,0.132,10.137,125.272,0.144,7.271,124.615
2023-12-31 19:00,0.126,10.033,125.268,0.142,7.289,124.609
2023-12-31 20:00,0.12,9.948,125.268,0.141,7.305,124.598
2023-12-31 21:00,0.113,9.863,125.274,0.14,7.313,124.583
2023-12-31 22:00,0.106,9.779,125.281,0.141,7.314,124.555
2023-12-31 23:00,0.098,9.7,125.288,0.148,7.308,124.477
2024-01-01 00:00,0.087,9.632,125.296,0.165,7.295,124.283
2024-01-01 01:00,0.075,9.577,125.3,0.194,7.252,121.975
2024-01-01 02:00,0.065,9.528,125.303,0.236,7.109,118.474
2024-01-01 03:00,0.057,9.487,125.302,0.282,6.78,113.231
2024-01-01 04:00,0.053,9.457,125.309,0.329,6.339,106.445
2024-01-01 05:00,0.052,9.438,125.315,0.384,5.939,99.87
2024-01-01 06:00,0.053,9.421,125.317,0.438,5.706,93.674
2024-01-01 07:00,0.054,9.403,125.323,0.494,5.586,88.541
2024-01-01 08:00,0.057,9.377,125.322,0.57,5.538,86.355
2024-01-01 09:00,0.058,9.347,125.318,0.6,5.546,85.726
2024-01-01 10:00,0.057,9.311,125.307,0.605,5.602,85.51
2025-01-01 11:00,0.109,9.631,120.122,0.294,5.45,88.809
2025-01-01 11:59,0.118,9.647,119.092,0.271,5.435,95.23
2025-01-01 13:00,0.127,9.664,118.104,0.273,5.43,95.855
2025-01-01 14:00,0.138,9.676,117.106,0.333,5.284,86.661
2025-01-01 14:59,0.167,9.686,116.153,0.461,4.685,76.724
2025-01-01 16:00,0.2,9.695,115.182,0.551,4.274,55.111
2025-01-01 17:00,0.17,9.704,114.159,0.533,4.333,48.588
2025-01-01 17:59,0.164,9.713,113.141,0.566,4.445,47.746
2025-01-01 19:00,0.166,9.723,112.154,0.613,4.639,48.529
2025-01-01 20:00,0.17,9.732,111.094,0.665,4.753,50.337
2025-01-01 20:59,0.174,9.743,110.045,0.71,4.927,52.686
2025-01-01 22:00,0.18,9.721,109.018,0.751,5.159,54.724
2025-01-01 23:00,0.186,9.692,107.998,0.773,5.359,55.624
2025-01-01 23:59,0.191,9.663,107.172,0.775,5.445,56.431
2025-01-02 01:00,0.196,9.628,106.423,0.77,5.495,57.094
2025-01-02 02:00,0.203,9.582,105.613,0.761,5.538,57.676
2025-01-02 02:59,0.208,9.535,104.659,0.774,5.564,61.016
2025-01-02 04:00,0.208,9.517,103.231,0.571,5.262,100.537
2025-01-02 05:00,0.194,9.485,102.326,0.264,5.359,118.195
2025-01-02 05:59,0.19,9.384,102.881,0.238,5.852,120.174
2025-01-02 07:00,0.182,9.162,107.9,0.256,6.156,120.2
2025-01-02 08:00,0.156,8.814,115.127,0.283,6.384,120.414
2025-01-02 08:59,0.141,8.657,118.782,0.297,6.503,121.08
2025-01-02 10:00,0.138,8.621,119.909,0.299,6.579,121.522
2025-01-02 11:00,0.137,8.605,120.228,0.295,6.627,121.739
2025-01-02 11:59,0.138,8.596,120.158,0.291,6.656,121.793
2025-01-02 13:00,0.14,8.59,119.935,0.288,6.668,121.755
2025-01-02 14:00,0.142,8.576,119.916,0.285,6.683,121.757
2025-01-02 14:59,0.142,8.56,120.023,0.277,6.71,121.868
2025-01-02 16:00,0.141,8.551,120.23,0.269,6.738,122.027
2025-01-02 17:00,0.135,8.559,121.187,0.263,6.759,122.194
2025-01-02 17:59,0.114,8.578,123.895,0.26,6.79,122.382
2025-01-02 19:00,0.096,8.604,124.522,0.249,6.88,122.784
2025-01-02 20:00,0.092,8.643,124.646,0.241,7.016,123.308
2025-01-02 20:59,0.093,8.665,124.635,0.229,7.102,123.618
2025-01-02 22:00,0.097,8.659,124.56,0.216,7.133,123.823
2025-01-02 23:00,0.102,8.644,124.434,0.204,7.115,123.932
2025-01-02 23:59,0.11,8.628,124.251,0.195,7.06,123.985
2025-01-03 01:00,0.123,8.622,122.014,0.186,6.976,123.967
2025-01-03 02:00,0.138,8.664,119.025,0.184,6.835,123.544
2025-01-03 02:59,0.16,8.838,115.104,0.19,6.661,122.729
2025-01-03 04:00,0.181,9.258,110.933,0.202,6.462,121.094
2025-01-03 05:00,0.199,9.622,107.618,0.225,6.241,118.841
2025-01-03 05:59,0.215,10.013,105.88,0.266,5.993,115.794
2025-01-03 07:00,0.225,10.23,105.334,0.318,5.754,112.447
2025-01-03 08:00,0.229,10.358,105.454,0.365,5.594,109.872
2025-01-03 08:59,0.229,10.432,106.074,0.405,5.489,107.614
2025-01-03 10:00,0.225,10.445,107.21,0.437,5.429,105.898
2025-01-03 11:00,0.218,10.388,108.956,0.459,5.404,104.599
2025-01-03 11:59,0.204,10.263,111.559,0.473,5.41,103.619
2025-01-03 13:00,0.186,10.071,114.695,0.481,5.437,103.249
2025-01-03 14:00,0.166,9.833,117.676,0.484,5.48,103.229
2025-01-03 14:59,0.148,9.562,119.933,0.491,5.532,102.814
2025-01-03 16:00,0.139,9.317,120.921,0.529,5.594,100.899
2025-01-03 17:00,0.138,9.193,120.97,0.595,5.684,97.04
2025-01-03 17:59,0.144,9.173,120.419,0.658,5.731,92.546
2025-01-03 19:00,0.154,9.217,119.429,0.708,5.685,88.838
2025-01-03 20:00,0.166,9.308,118.107,0.754,5.585,86.567
2025-01-03 20:59,0.176,9.435,116.656,0.749,5.572,86.139
2025-01-03 22:00,0.186,9.576,115.226,0.726,5.643,86.738
2025-01-03 23:00,0.195,9.711,113.791,0.701,5.708,87.357
2025-01-03 23:59,0.202,9.819,112.491,0.671,5.757,88.188
2025-01-04 01:00,0.209,9.896,111.436,0.631,5.816,89.564
2025-01-04 02:00,0.216,9.942,110.625,0.588,5.876,92.175
2025-01-04 02:59,0.221,9.965,109.941,0.547,5.923,94.829
2025-01-04 04:00,0.225,9.964,109.364,0.515,5.955,96.853
2025-01-04 05:00,0.228,9.953,108.915,0.488,5.978,98.496
2025-01-04 05:59,0.231,9.933,108.563,0.466,5.999,99.83
2025-01-04 07:00,0.233,9.907,108.286,0.448,6.025,100.816
2025-01-04 08:00,0.234,9.877,108.054,0.435,6.055,101.283
2025-01-04 08:59,0.236,9.848,107.905,0.424,6.088,101.664
2025-01-04 10:00,0.237,9.819,107.742,0.414,6.12,102.039
2025-01-04 11:00,0.239,9.792,107.592,0.405,6.152,102.396
2025-01-04 11:59,0.24,9.765,107.384,0.405,6.183,102.302
2025-01-04 13:00,0.243,9.736,107.171,0.446,6.206,97.842
2025-01-04 14:00,0.246,9.705,106.916,0.596,6.114,85.065
2025-01-04 14:59,0.255,9.673,106.627,0.705,5.369,79.924
2025-01-04 16:00,0.258,9.639,106.299,0.726,4.746,70.447
2025-01-04 17:00,0.252,9.611,105.87,0.726,4.766,63.373
2025-01-04 17:59,0.249,9.597,105.356,0.729,4.907,59.223
2025-01-04 19:00,0.253,9.596,104.615,0.739,4.982,57.136
2025-01-04 20:00,0.255,9.624,103.428,0.753,5.064,54.65
2025-01-04 20:59,0.257,9.648,102.184,0.766,5.157,54.138
2025-01-04 22:00,0.258,9.665,100.984,0.771,5.215,54.116
2025-01-04 23:00,0.26,9.671,99.983,0.774,5.261,54.255
2025-01-04 23:59,0.262,9.668,98.934,0.775,5.298,54.742
2025-01-05 01:00,0.264,9.656,97.809,0.777,5.35,55.16
2025-01-05 02:00,0.266,9.638,96.46,0.78,5.409,55.59
2025-01-05 02:59,0.268,9.614,94.892,0.781,5.487,56.436
2025-01-05 04:00,0.27,9.585,93.712,0.78,5.556,58.092
2025-01-05 05:00,0.272,9.553,92.438,0.776,5.605,59.565
2025-01-05 05:59,0.275,9.519,91.027,0.773,5.645,60.151
2025-01-05 07:00,0.278,9.486,89.541,0.775,5.674,59.855
2025-01-05 08:00,0.28,9.453,87.901,0.778,5.681,59.301
2025-01-05 08:59,0.281,9.424,87.211,0.779,5.671,59.458
2025-01-05 10:00,0.281,9.394,86.615,0.776,5.67,59.946
2025-01-05 11:00,0.281,9.371,86.114,0.768,5.668,60.502
2025-01-05 11:59,0.283,9.352,85.678,0.756,5.671,60.784
2025-01-05 13:00,0.283,9.339,85.349,0.752,5.679,60.713
2025-01-05 14:00,0.282,9.333,85.078,0.766,5.68,60.284
2025-01-05 14:59,0.282,9.329,84.731,0.789,5.665,59.295
2025-01-05 16:00,0.283,9.328,84.327,0.821,5.639,57.922
2025-01-05 17:00,0.284,9.323,84.049,0.859,5.684,57.27
2025-01-05 17:59,0.285,9.31,83.83,0.879,5.759,57.681
2025-01-05 19:00,0.286,9.291,83.692,0.889,5.828,58.245
2025-01-05 20:00,0.287,9.267,83.565,0.892,5.879,58.624
2025-01-05 20:59,0.286,9.245,83.507,0.877,5.897,59.471
2025-01-05 22:00,0.286,9.228,83.532,0.861,5.934,59.904
2025-01-05 23:00,0.286,9.223,83.643,0.841,5.953,60.087
2025-01-05 23:59,0.285,9.226,83.796,0.82,5.956,60.245
2025-01-06 01:00,0.284,9.224,83.916,0.804,5.966,60.339
2025-01-06 02:00,0.284,9.216,84.032,0.797,5.98,60.303
2025-01-06 02:59,0.284,9.21,84.145,0.798,5.981,60.137
2025-01-06 04:00,0.283,9.207,84.245,0.806,5.97,59.844
2025-01-06 05:00,0.283,9.206,84.32,0.812,5.947,59.568
2025-01-06 05:59,0.283,9.201,84.366,0.812,5.915,59.622
2025-01-06 07:00,0.282,9.188,84.429,0.81,5.895,59.848
2025-01-06 08:00,0.282,9.165,84.455,0.809,5.902,59.992
2025-01-06 08:59,0.282,9.13,84.421,0.809,5.93,60.129
2025-01-06 10:00,0.282,9.084,84.36,0.807,5.969,60.21
2025-01-06 11:00,0.282,9.03,84.259,0.803,6.016,60.239
2025-01-06 11:59,0.283,8.973,84.141,0.801,6.065,60.202
